P_NR	SURVEY	SP	PURPOSE	AGE	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	GA	TRAIN_FR	SM_TT	SM_CO	SM_FR	SM_SEATS	CAR_TT	CAR_CO	GROUP	CHOICE
71	0	1	1	2	1	1	1	186	81	0	30	123	84	10	0	210	88	2	2
71	0	1	1	3	1	1	1	154	83	0	30	56	133	20	0	120	112	2	2
71	0	1	1	3	1	1	1	200	75	0	60	56	100	20	0	150	182	2	2
71	0	1	1	4	1	1	1	76	18	0	60	42	24	30	0	91	48	2	1
71	0	1	1	4	1	1	1	76	15	0	60	38	18	10	0	56	60	2	1
72	0	1	1	2	1	0	1	199	127	0	120	86	144	20	0	0	0	2	2
72	0	1	1	4	1	1	1	100	119	0	60	63	147	30	0	91	32	2	3
72	0	1	1	2	1	1	1	139	46	0	60	102	54	20	1	78	35	2	3
72	0	1	1	2	1	1	1	139	55	0	60	98	68	10	1	60	28	2	3
72	0	1	1	4	1	1	1	100	99	0	60	59	116	10	0	56	40	2	3
73	0	1	1	3	1	1	1	114	61	0	30	70	76	20	0	91	50	2	2
73	0	1	1	3	1	0	1	115	29	0	60	78	34	20	1	0	0	2	2
73	0	1	1	3	1	0	1	115	35	0	60	74	42	10	1	0	0	2	2
73	0	1	1	3	1	1	1	96	68	0	60	72	83	30	0	70	50	2	3
74	0	1	1	5	1	1	1	68	46	0	60	38	65	30	0	52	16	2	1
74	0	1	1	3	1	1	1	54	184	0	120	33	245	30	0	78	56	2	1
74	0	1	1	2	1	1	1	139	61	0	60	88	74	10	0	130	130	2	2
74	0	1	1	2	1	1	1	139	68	0	120	88	76	30	0	80	130	2	2
74	0	1	1	1	1	0	1	155	95	0	60	118	103	20	1	0	0	2	1
74	0	1	1	1	1	0	1	155	114	0	60	114	123	10	1	0	0	2	1
74	0	1	1	5	1	1	1	68	38	0	60	34	48	10	0	32	20	2	1
74	0	1	1	3	1	1	1	54	204	0	120	31	265	20	0	60	91	2	2
75	0	1	1	3	1	0	1	168	37	0	120	86	40	30	1	0	0	2	2
75	0	1	1	3	1	1	1	102	3780	1	60	54	6720	30	1	96	97	2	2
75	0	1	1	3	1	1	1	112	4200	1	30	54	5460	30	1	156	60	2	2
75	0	1	1	5	1	1	1	108	2610	1	30	66	4640	20	0	104	45	2	1
75	0	1	1	4	1	1	1	137	3780	1	30	82	5040	10	1	72	60	2	1
75	0	1	1	4	1	1	1	137	5040	1	60	79	5040	20	0	72	48	2	2
75	0	1	1	5	1	1	1	92	2900	1	60	68	4640	30	0	80	45	2	1
76	0	1	1	5	1	0	1	189	3480	1	120	76	3770	20	0	0	0	2	1
76	0	1	1	4	1	1	1	58	18	0	30	38	20	10	0	91	78	2	1
76	0	1	1	4	1	1	1	103	3780	1	60	60	6720	30	1	64	91	2	2
76	0	1	1	4	1	1	1	112	4200	1	30	60	5460	30	1	104	56	2	2
76	0	1	1	3	1	0	1	110	52	0	60	101	68	20	1	0	0	2	1
76	0	1	1	3	1	0	1	110	62	0	60	97	83	10	1	0	0	2	1
76	0	1	1	4	1	1	1	58	13	0	30	42	16	30	0	70	60	2	1
77	0	1	1	4	1	1	1	77	119	0	30	59	130	10	0	91	52	2	1
77	0	1	1	2	1	0	1	161	3780	1	60	124	6720	30	1	0	0	2	1
77	0	1	1	2	1	0	1	177	4200	1	30	124	5460	30	1	0	0	2	1
77	0	1	1	4	1	1	1	77	89	0	30	63	106	30	0	70	40	2	3
78	0	1	1	3	1	1	1	114	68	0	120	72	83	10	1	91	65	2	2
78	0	1	1	2	1	0	1	104	16	0	60	58	23	30	1	0	0	2	1
78	0	1	1	2	1	0	1	114	18	0	30	58	21	30	1	0	0	2	2
78	0	1	1	3	1	1	1	114	82	0	30	72	90	30	0	56	65	2	2
79	0	1	1	4	1	0	1	148	31	0	60	107	42	30	0	0	0	2	2
79	0	1	1	5	1	1	1	56	46	0	30	34	52	10	0	52	26	2	1
79	0	1	1	1	1	0	1	95	1850	1	30	49	2960	20	0	0	0	2	1
79	0	1	1	1	1	0	1	116	1665	1	60	49	2220	20	0	0	0	2	2
79	0	1	1	4	1	0	1	172	45	0	30	59	60	10	1	0	0	2	2
79	0	1	1	4	1	0	1	172	60	0	60	53	60	20	0	0	0	2	2
79	0	1	1	4	1	0	1	148	26	0	60	103	32	10	0	0	0	2	2
79	0	1	1	5	1	1	1	56	34	0	30	38	42	30	0	40	20	2	1
80	0	1	1	5	1	0	1	172	3480	1	120	59	3770	20	0	0	0	2	2
80	0	1	1	3	1	1	1	88	35	0	60	53	43	30	0	104	28	2	2
80	0	1	1	5	1	1	1	108	2900	1	120	68	4640	10	1	104	58	2	1
80	0	1	1	4	1	0	1	152	200	0	120	96	355	10	0	0	0	2	1
80	0	1	1	4	1	0	1	145	266	0	120	103	355	10	0	0	0	2	2
80	0	1	1	3	1	1	1	88	29	0	60	49	32	10	0	64	35	2	2
80	0	1	1	5	1	1	1	108	3480	1	30	68	3770	30	0	64	58	2	1
81	0	1	1	2	1	1	1	120	58	0	60	69	74	10	0	117	78	2	2
81	0	1	1	2	1	1	1	120	65	0	120	69	74	30	0	72	78	2	2
81	0	1	1	4	1	1	1	169	147	0	120	123	212	20	1	72	40	2	3
81	0	1	1	1	1	0	1	173	1665	1	30	122	2220	10	1	0	0	2	1
81	0	1	1	1	1	0	1	173	2220	1	60	119	2220	20	0	0	0	2	2
81	0	1	1	4	1	1	1	145	196	0	30	123	261	20	1	90	65	2	3
82	0	1	1	3	1	1	1	148	2340	1	30	93	3120	10	1	72	60	2	2
82	0	1	1	3	1	1	1	148	3120	1	60	90	3120	20	0	72	48	2	2
82	0	1	1	2	1	0	1	140	1665	1	60	89	2405	10	0	0	0	2	2
82	0	1	1	2	1	0	1	140	1850	1	120	89	2220	30	0	0	0	2	2
83	0	1	1	2	1	1	1	96	3780	1	60	47	6720	30	1	64	39	2	2
83	0	1	1	2	1	1	1	103	4200	1	30	47	5460	30	1	104	24	2	2
83	0	1	1	3	1	1	1	189	211	0	120	76	237	20	0	182	85	2	2
84	0	1	1	2	1	1	1	116	42	0	60	77	48	20	1	78	35	2	3
84	0	1	1	2	1	1	1	116	50	0	60	73	60	10	1	60	28	2	3
84	0	1	1	5	1	0	1	130	1850	1	30	62	2220	10	0	0	0	2	1
84	0	1	1	4	1	0	1	120	31	0	30	103	36	10	0	0	0	2	2
84	0	1	1	4	1	0	1	120	23	0	30	107	29	30	0	0	0	2	2
85	0	1	1	2	1	0	1	83	1665	1	60	34	2405	10	0	0	0	2	1
85	0	1	1	2	1	0	1	83	1850	1	120	34	2220	30	0	0	0	2	2
85	0	1	1	1	1	1	1	144	2220	1	120	89	2405	20	0	117	50	2	2
85	0	1	1	5	1	1	1	81	9	0	30	48	14	20	0	78	10	2	2
85	0	1	1	3	1	1	1	68	35	0	30	49	38	10	0	104	45	2	2
85	0	1	1	3	1	1	1	95	48	0	60	53	53	20	1	78	40	2	3
85	0	1	1	3	1	1	1	95	58	0	60	49	70	10	1	60	32	2	3
85	0	1	1	5	1	1	1	74	10	0	60	50	16	30	0	60	10	2	3
85	0	1	1	3	1	1	1	68	26	0	30	53	31	30	0	80	35	2	2
86	0	1	1	3	1	1	1	136	3780	1	120	78	6720	10	0	80	40	2	1
86	0	1	1	3	1	1	1	125	5040	1	120	85	6720	10	0	64	50	2	1
86	0	1	1	4	1	1	1	133	147	0	120	121	196	30	0	117	40	2	3
86	0	1	1	4	1	1	1	133	163	0	120	119	212	20	0	90	65	2	3
87	0	1	1	2	1	1	1	88	2340	1	60	37	4160	30	1	72	65	2	2
87	0	1	1	2	1	1	1	95	2600	1	30	37	3380	30	1	117	40	2	2
88	0	1	1	2	1	1	1	172	73	0	30	119	81	10	1	168	110	2	2
88	0	1	1	2	1	1	1	172	97	0	60	116	97	20	0	168	88	2	2
88	0	1	1	2	1	0	1	294	38	0	30	198	42	10	0	0	0	2	1
89	0	1	1	3	1	1	1	100	4200	1	30	52	6720	20	0	96	64	2	2
89	0	1	1	3	1	1	1	121	3780	1	60	52	5040	20	0	120	104	2	2
89	0	1	1	1	1	0	1	111	2220	1	120	41	2220	30	1	0	0	2	2
89	0	1	1	5	1	1	1	128	3480	1	60	90	4640	30	0	182	320	2	1
89	0	1	1	2	1	0	1	199	95	0	120	80	132	10	0	0	0	2	2
89	0	1	1	2	1	0	1	184	127	0	120	94	165	10	0	0	0	2	2
89	0	1	1	5	1	1	1	128	2900	1	60	86	3770	10	0	112	400	2	1
90	0	1	1	2	1	0	1	116	32	0	30	52	38	10	0	0	0	2	2
90	0	1	1	6	1	0	1	74	22	0	30	37	29	20	0	0	0	2	1
90	0	1	1	5	1	1	1	81	10	0	120	50	16	10	1	78	13	2	2
90	0	1	1	6	1	0	1	63	24	0	60	39	32	30	0	0	0	2	1
90	0	1	1	5	1	1	1	81	12	0	30	50	15	30	0	48	13	2	2
91	0	1	1	2	1	1	1	105	36	0	60	58	49	30	1	108	130	2	2
91	0	1	1	2	1	1	1	116	40	0	30	58	46	30	1	175	80	2	2
91	0	1	1	2	1	1	1	147	3120	1	120	70	3120	30	1	110	80	2	2
92	0	1	1	3	1	1	1	141	3120	1	120	62	3120	30	1	90	55	2	2
92	0	1	1	3	1	0	1	129	31	0	60	93	34	20	1	0	0	2	1
92	0	1	1	3	1	0	1	129	37	0	60	89	42	10	1	0	0	2	1
93	0	1	1	2	1	0	1	73	2600	1	30	26	4160	20	0	0	0	2	1
93	0	1	1	2	1	0	1	96	2340	1	60	26	3120	20	0	0	0	2	2
93	0	1	1	5	1	0	1	189	2610	1	120	70	4640	10	0	0	0	2	1
93	0	1	1	5	1	0	1	174	3480	1	120	84	4640	10	0	0	0	2	1
94	0	1	1	3	1	1	1	122	109	0	120	82	130	20	1	64	64	2	2
94	0	1	1	3	1	1	1	104	145	0	30	82	167	20	1	80	104	2	3
94	0	1	1	1	1	1	1	171	1850	1	30	93	2220	10	0	100	32	2	2
94	0	1	1	5	1	1	1	104	3480	1	30	86	3480	10	0	182	520	2	2
94	0	1	1	5	1	1	1	104	2610	1	30	90	3770	30	0	140	400	2	1
95	0	1	1	4	1	1	1	109	26	0	120	56	34	20	0	130	30	2	2
95	0	1	1	6	1	0	1	74	24	0	120	39	32	10	1	0	0	2	1
95	0	1	1	6	1	0	1	74	29	0	30	39	34	30	0	0	0	2	1
96	0	1	1	2	1	0	1	54	16	0	30	21	24	20	0	0	0	2	2
96	0	1	1	2	1	0	1	83	22	0	30	40	32	20	0	0	0	2	1
96	0	1	1	2	1	0	1	101	20	0	60	40	22	20	0	0	0	2	2
96	0	1	1	2	1	0	1	47	18	0	60	23	26	30	0	0	0	2	2
97	0	1	1	3	1	0	1	152	3120	1	120	76	3120	30	1	0	0	2	2
97	0	1	1	4	1	1	1	78	22	0	30	41	31	20	0	78	40	2	1
97	0	1	1	5	1	0	1	172	2610	1	120	53	4640	10	0	0	0	2	1
97	0	1	1	5	1	0	1	157	3480	1	120	67	4640	10	0	0	0	2	1
97	0	1	1	4	1	1	1	67	25	0	60	43	34	30	0	60	40	2	1
98	0	1	1	2	1	1	1	138	3120	1	120	83	3380	20	0	104	160	2	2
98	0	1	1	4	1	1	1	223	2340	1	60	126	3380	10	0	195	97	2	2
98	0	1	1	4	1	1	1	223	2600	1	120	126	3120	30	0	120	97	2	2
98	0	1	1	1	1	1	1	102	3120	1	60	65	4160	30	0	91	32	2	1
98	0	1	1	1	1	1	1	102	2600	1	60	61	3380	10	0	56	40	2	1
99	0	1	1	3	1	1	1	87	42	0	120	32	49	20	0	117	140	2	2
99	0	1	1	2	1	0	1	71	3120	1	60	42	4160	30	0	0	0	2	2
99	0	1	1	3	1	1	1	95	109	0	120	80	119	30	0	104	64	2	2
99	0	1	1	2	1	0	1	71	2600	1	60	38	3380	10	0	0	0	2	2
99	0	1	1	3	1	1	1	95	121	0	120	78	136	20	0	80	104	2	2
100	0	1	1	1	1	1	1	77	5040	1	120	22	5460	20	0	117	120	2	2
100	0	1	1	2	1	1	1	126	3780	1	60	96	6720	30	1	64	195	2	2
100	0	1	1	2	1	1	1	140	4200	1	30	96	5460	30	1	104	120	2	2
100	0	1	1	1	1	0	1	45	12	0	60	16	18	30	0	0	0	2	2
100	0	1	1	3	1	1	1	189	158	0	120	70	225	10	0	140	68	2	1
100	0	1	1	3	1	1	1	174	211	0	120	84	281	10	0	112	85	2	3
100	0	1	1	1	1	0	1	45	10	0	60	12	12	10	0	0	0	2	2
101	0	1	1	2	1	0	1	54	18	0	120	23	26	10	1	0	0	2	2
101	0	1	1	1	1	1	1	70	1850	1	30	56	2960	20	0	40	20	2	1
101	0	1	1	1	1	1	1	85	1665	1	60	56	2220	20	0	50	32	2	1
101	0	1	1	5	1	0	1	111	1665	1	30	58	2220	10	1	0	0	2	1
101	0	1	1	5	1	0	1	111	2220	1	60	55	2220	20	0	0	0	2	2
101	0	1	1	2	1	0	1	54	22	0	30	23	26	30	0	0	0	2	2
102	0	1	1	3	1	0	1	97	3120	1	120	44	3380	20	0	0	0	2	2
102	0	1	1	3	1	0	1	83	38	0	30	38	60	20	0	0	0	2	2
102	0	1	1	3	1	0	1	108	34	0	60	38	42	20	0	0	0	2	2
102	0	1	1	1	1	0	1	86	2340	1	30	53	4160	20	0	0	0	2	1
102	0	1	1	4	1	1	1	78	25	0	120	43	34	10	1	78	52	2	1
102	0	1	1	1	1	1	1	144	1665	1	120	86	2960	10	0	90	40	2	1
102	0	1	1	1	1	1	1	132	2220	1	120	93	2960	10	0	72	50	2	1
102	0	1	1	1	1	0	1	79	2600	1	60	55	4160	30	0	0	0	2	1
102	0	1	1	4	1	1	1	78	30	0	30	43	35	30	0	48	52	2	1
103	0	1	1	1	1	0	1	102	26	0	120	32	31	30	1	0	0	2	1
103	0	1	1	2	1	0	1	71	14	0	120	42	19	20	1	0	0	2	2
103	0	1	1	1	1	1	1	79	3120	1	30	61	3120	10	0	91	52	2	2
103	0	1	1	2	1	0	1	64	19	0	30	42	31	20	1	0	0	2	2
103	0	1	1	1	1	1	1	79	2340	1	30	65	3380	30	0	70	40	2	1
104	0	1	1	2	1	0	1	61	3120	1	30	38	3120	10	0	0	0	2	2
104	0	1	1	3	1	0	1	78	2600	1	30	30	4160	20	0	0	0	2	2
104	0	1	1	3	1	0	1	99	2340	1	60	30	3120	20	0	0	0	2	2
104	0	1	1	2	1	0	1	61	2340	1	30	42	3380	30	0	0	0	2	2
105	0	1	1	3	1	0	1	131	36	0	30	66	42	10	0	0	0	2	2
105	0	1	1	3	1	1	1	103	40	0	30	63	52	20	0	72	52	2	2
105	0	1	1	3	1	1	1	130	36	0	60	63	42	20	0	90	84	2	2
105	0	1	1	1	1	0	1	35	12	0	30	12	14	10	0	0	0	2	2
105	0	1	1	2	1	0	1	249	34	0	30	194	40	10	1	0	0	2	1
105	0	1	1	2	1	0	1	249	46	0	60	191	48	20	0	0	0	2	1
105	0	1	1	1	1	0	1	35	9	0	30	16	12	30	0	0	0	2	2
106	0	1	1	4	1	0	1	128	5040	1	120	56	5040	30	1	0	0	2	2
106	0	1	1	1	1	0	1	90	1850	1	60	48	2220	20	1	0	0	2	1
106	0	1	1	1	1	0	1	90	2220	1	60	44	2405	10	1	0	0	2	2
107	0	1	1	4	1	1	1	94	5040	1	120	39	5460	20	0	97	25	2	1
107	0	1	1	2	1	0	1	243	58	0	30	216	66	20	0	0	0	2	2
107	0	1	1	2	1	0	1	320	52	0	60	216	57	20	0	0	0	2	2
107	0	1	1	2	1	0	1	101	29	0	30	48	34	10	1	0	0	2	2
107	0	1	1	2	1	0	1	101	38	0	60	45	43	20	0	0	0	2	2
107	0	1	1	1	1	0	1	86	2600	1	120	55	4160	10	1	0	0	2	1
107	0	1	1	1	1	0	1	86	3120	1	30	55	3380	30	0	0	0	2	2
108	0	1	1	3	1	1	1	90	222	0	30	44	355	20	0	48	32	2	2
108	0	1	1	3	1	1	1	111	200	0	60	44	266	20	0	60	52	2	2
108	0	1	1	2	1	1	1	136	48	0	60	45	62	30	0	143	52	2	2
108	0	1	1	2	1	0	1	61	14	0	120	40	18	30	0	0	0	2	2
108	0	1	1	2	1	1	1	114	2600	1	60	77	3120	20	1	143	80	2	2
108	0	1	1	2	1	1	1	114	3120	1	60	73	3380	10	1	110	64	2	2
108	0	1	1	2	1	1	1	136	40	0	60	34	46	10	0	88	65	2	2
108	0	1	1	2	1	0	1	61	16	0	120	38	21	20	0	0	0	2	2
109	0	1	1	3	1	1	1	169	100	0	120	56	108	20	0	195	140	2	2
109	0	1	1	3	1	1	1	109	2600	1	60	69	3120	20	1	117	55	2	2
109	0	1	1	3	1	1	1	109	3120	1	60	65	3380	10	1	90	44	2	2
109	0	1	1	5	1	1	1	190	73	0	120	91	84	20	1	120	72	2	2
109	0	1	1	5	1	1	1	161	97	0	30	91	118	20	1	150	117	2	2
110	0	1	1	3	1	1	1	165	50	0	30	69	80	20	0	112	64	2	2
110	0	1	1	3	1	1	1	215	45	0	60	69	60	20	0	140	104	2	2
111	0	1	1	1	1	0	1	71	104	0	30	38	186	20	0	0	0	2	1
111	0	1	1	3	1	1	1	209	49	0	60	109	62	10	0	208	130	2	1
111	0	1	1	3	1	1	1	209	54	0	120	109	62	30	0	128	130	2	2
111	0	1	1	1	1	1	1	144	1665	1	30	89	2220	10	1	80	40	2	2
111	0	1	1	1	1	1	1	144	2220	1	60	86	2220	20	0	80	32	2	2
111	0	1	1	1	1	0	1	64	116	0	60	40	186	30	0	0	0	2	2
112	0	1	1	4	1	1	1	109	20	0	120	53	32	10	0	100	24	2	3
112	0	1	1	4	1	1	1	100	26	0	120	60	40	10	0	80	30	2	3
112	0	1	1	2	1	1	1	164	82	0	120	81	84	30	1	100	100	2	2
112	0	1	1	5	1	1	1	128	36	0	60	77	43	10	0	143	91	2	2
112	0	1	1	5	1	1	1	128	40	0	120	77	45	30	0	88	91	2	2
113	0	1	1	3	1	1	1	133	4200	1	30	61	5040	10	0	120	60	2	2
113	0	1	1	3	1	1	1	118	26	0	30	77	38	20	0	56	80	2	1
113	0	1	1	3	1	1	1	153	23	0	60	77	28	20	0	70	130	2	2
113	0	1	1	2	1	1	1	104	48	0	30	34	50	10	0	143	84	2	2
113	0	1	1	2	1	1	1	104	36	0	30	45	43	30	0	110	65	2	2
114	0	1	1	3	1	0	1	122	2600	1	60	83	3120	20	1	0	0	2	1
114	0	1	1	3	1	0	1	122	3120	1	60	79	3380	10	1	0	0	2	2
114	0	1	1	4	1	1	1	130	4200	1	30	67	5040	10	0	80	56	2	2
114	0	1	1	5	1	1	1	146	73	0	120	85	84	30	0	195	72	2	2
114	0	1	1	2	1	0	1	172	3780	1	60	67	5460	10	0	0	0	2	2
114	0	1	1	2	1	0	1	172	4200	1	120	67	5040	30	0	0	0	2	2
114	0	1	1	5	1	1	1	146	81	0	120	80	92	20	0	150	117	2	2
115	0	1	1	2	1	1	1	138	2340	1	120	80	4160	10	0	80	128	2	2
115	0	1	1	2	1	1	1	126	3120	1	120	87	4160	10	0	64	160	2	2
115	0	1	1	2	1	0	1	209	4200	1	30	131	5040	10	0	0	0	2	2
116	0	1	1	3	1	1	1	118	71	0	30	78	92	20	0	80	115	2	2
116	0	1	1	3	1	1	1	145	64	0	60	78	74	20	0	100	187	2	2
116	0	1	1	3	1	1	1	87	31	0	120	29	46	10	0	90	112	2	2
116	0	1	1	3	1	1	1	80	42	0	120	36	56	10	0	72	140	2	1
116	0	1	1	2	1	0	1	134	18	0	30	65	20	10	0	0	0	2	2
116	0	1	1	4	1	1	1	63	40	0	120	33	57	20	1	36	24	2	1
116	0	1	1	1	1	0	1	71	116	0	120	40	186	10	1	0	0	2	1
116	0	1	1	4	1	1	1	55	53	0	30	33	70	20	1	45	39	2	1
116	0	1	1	1	1	0	1	71	139	0	30	40	151	30	0	0	0	2	2
117	0	1	1	3	1	1	1	54	2340	1	120	25	3380	20	1	32	67	2	1
117	0	1	1	3	1	1	1	203	15	0	60	98	22	10	0	208	149	2	2
117	0	1	1	3	1	1	1	203	17	0	120	98	20	30	0	128	149	2	2
117	0	1	1	1	1	1	1	77	3780	1	120	19	6720	10	0	90	96	2	1
117	0	1	1	1	1	1	1	70	5040	1	120	26	6720	10	0	72	120	2	2
117	0	1	1	3	1	1	1	47	3120	1	30	25	4160	20	1	40	109	2	1
117	0	1	1	1	1	0	1	102	2220	1	120	49	2405	20	0	0	0	2	2
118	0	1	1	3	1	0	1	142	4200	1	30	107	6720	20	0	0	0	2	1
118	0	1	1	3	1	0	1	186	3780	1	60	107	5040	20	0	0	0	2	2
119	0	1	1	2	1	1	1	140	78	0	120	62	84	30	1	90	60	2	2
119	0	1	1	3	1	0	1	97	2340	1	120	41	4160	10	0	0	0	2	2
119	0	1	1	3	1	0	1	88	3120	1	120	48	4160	10	0	0	0	2	2
119	0	1	1	4	1	1	1	81	16	0	30	48	24	20	0	65	25	2	1
119	0	1	1	5	1	0	1	174	4200	1	30	76	6720	20	0	0	0	2	2
119	0	1	1	5	1	0	1	220	3780	1	60	76	5040	20	0	0	0	2	2
119	0	1	1	4	1	1	1	74	18	0	60	50	26	30	0	50	25	2	1
120	0	1	1	2	1	0	1	163	2220	1	120	82	2220	30	1	0	0	2	2
120	0	1	1	2	1	1	1	197	480	0	30	104	768	20	0	144	120	2	1
120	0	1	1	2	1	1	1	257	432	0	60	104	576	20	0	180	195	2	1
120	0	1	1	1	1	0	1	81	22	0	60	39	26	20	1	0	0	2	1
120	0	1	1	1	1	0	1	81	26	0	60	35	32	10	1	0	0	2	1
121	0	1	1	2	1	1	1	117	4200	1	30	54	5040	10	0	80	24	2	2
121	0	1	1	4	1	1	1	51	40	0	120	31	53	30	0	58	24	2	1
121	0	1	1	1	1	0	1	88	1850	1	30	43	2960	20	0	0	0	2	1
121	0	1	1	1	1	0	1	112	1665	1	60	43	2220	20	0	0	0	2	2
121	0	1	1	4	1	1	1	51	44	0	120	29	57	20	0	45	39	2	1
122	0	1	1	2	1	1	1	72	36	0	120	41	43	20	1	32	12	2	2
122	0	1	1	3	1	1	1	44	2340	1	120	23	3120	30	0	52	67	2	2
122	0	1	1	2	1	1	1	151	23	0	60	103	28	10	0	143	39	2	2
122	0	1	1	2	1	1	1	151	26	0	120	103	28	30	0	88	39	2	2
122	0	1	1	3	1	0	1	117	32	0	30	62	38	10	1	0	0	2	2
122	0	1	1	3	1	0	1	117	43	0	60	59	48	20	0	0	0	2	2
122	0	1	1	2	1	1	1	63	48	0	30	41	67	20	1	40	19	2	1
122	0	1	1	3	1	1	1	44	2600	1	120	21	3380	20	0	40	109	2	1
123	0	1	1	2	1	0	1	97	2220	1	120	27	2220	30	1	0	0	2	2
123	0	1	1	1	1	0	1	61	188	0	30	28	334	20	0	0	0	2	1
123	0	1	1	3	1	0	1	109	54	0	60	58	71	10	0	0	0	2	2
123	0	1	1	3	1	0	1	109	60	0	120	58	71	30	0	0	0	2	2
123	0	1	1	4	1	0	1	107	4200	1	60	63	5040	20	1	0	0	2	2
123	0	1	1	4	1	0	1	107	5040	1	60	59	5460	10	1	0	0	2	2
123	0	1	1	1	1	0	1	54	209	0	60	30	334	30	0	0	0	2	1
124	0	1	1	4	1	1	1	94	3780	1	120	36	6720	10	0	75	20	2	3
124	0	1	1	4	1	1	1	86	5040	1	120	43	6720	10	0	60	25	2	3
124	0	1	1	2	1	1	1	66	40	0	30	33	58	20	0	91	35	2	1
124	0	1	1	4	1	1	1	81	18	0	120	50	26	10	1	65	32	2	1
124	0	1	1	3	1	1	1	184	51	0	60	84	62	10	0	247	123	2	1
124	0	1	1	3	1	1	1	184	57	0	120	84	64	30	0	152	123	2	2
124	0	1	1	2	1	1	1	59	45	0	60	35	63	30	0	70	35	2	3
124	0	1	1	4	1	1	1	81	22	0	30	50	26	30	0	40	32	2	2
125	0	1	1	2	1	1	1	109	2600	1	30	44	3120	10	0	90	40	2	2
125	0	1	1	4	1	0	1	71	14	0	120	42	19	20	1	0	0	2	2
125	0	1	1	4	1	0	1	64	19	0	30	42	31	20	1	0	0	2	2
126	0	1	1	3	1	1	1	169	75	0	120	50	133	10	0	150	112	2	2
126	0	1	1	3	1	1	1	154	100	0	120	64	133	10	0	120	140	2	2
126	0	1	1	2	1	0	1	103	20	0	60	56	32	30	1	0	0	2	2
126	0	1	1	2	1	0	1	112	22	0	30	56	29	30	1	0	0	2	2
127	0	1	1	3	1	1	1	107	5040	1	120	52	5460	20	0	156	80	2	2
127	0	1	1	2	1	1	1	115	48	0	60	89	51	30	0	156	40	2	2
127	0	1	1	2	1	1	1	59	36	0	120	39	41	30	0	52	12	2	2
127	0	1	1	2	1	1	1	115	40	0	60	85	42	10	0	96	50	2	2
127	0	1	1	2	1	1	1	59	40	0	120	37	50	20	0	40	19	2	1
127	0	1	1	2	1	0	1	80	22	0	30	34	35	20	0	0	0	2	1
127	0	1	1	2	1	0	1	101	20	0	60	34	25	20	0	0	0	2	2
128	0	1	1	3	1	1	1	216	45	0	60	116	65	10	0	208	136	2	2
128	0	1	1	3	1	1	1	216	50	0	120	116	60	30	0	128	136	2	2
128	0	1	1	5	1	0	1	125	29	0	120	99	32	20	1	0	0	2	2
128	0	1	1	1	1	0	1	61	209	0	120	30	334	10	1	0	0	2	1
128	0	1	1	5	1	0	1	108	38	0	30	99	46	20	1	0	0	2	1
128	0	1	1	1	1	0	1	61	251	0	30	30	272	30	0	0	0	2	2
129	0	1	1	2	1	1	1	138	40	0	30	65	45	10	0	135	80	2	2
129	0	1	1	2	1	0	1	216	45	0	60	101	80	30	1	0	0	2	2
129	0	1	1	2	1	0	1	238	50	0	30	101	65	30	1	0	0	2	2
129	0	1	1	2	1	1	1	66	45	0	120	35	63	10	1	91	45	2	1
129	0	1	1	2	1	1	1	126	68	0	60	88	76	20	1	130	100	2	2
129	0	1	1	2	1	1	1	126	82	0	60	84	90	10	1	100	80	2	1
129	0	1	1	2	1	1	1	66	54	0	30	35	65	30	0	56	45	2	3
130	0	1	1	3	1	1	1	112	3780	1	30	57	5040	10	1	96	75	2	2
130	0	1	1	3	1	1	1	112	5040	1	60	54	5040	20	0	96	60	2	2
130	0	1	1	5	1	1	1	65	2610	1	120	36	3770	20	1	32	48	2	2
130	0	1	1	4	1	0	1	61	14	0	120	40	18	30	0	0	0	2	2
130	0	1	1	1	1	0	1	94	2340	1	60	89	4160	30	1	0	0	2	1
130	0	1	1	1	1	0	1	102	2600	1	30	89	3380	30	1	0	0	2	1
130	0	1	1	5	1	1	1	58	3480	1	30	36	4640	20	1	40	78	2	1
130	0	1	1	4	1	0	1	61	16	0	120	38	21	20	0	0	0	2	2
131	0	1	1	2	1	1	1	164	83	0	30	126	133	20	0	112	68	2	1
131	0	1	1	5	1	1	1	87	47	0	60	36	71	30	1	56	58	2	1
131	0	1	1	5	1	1	1	94	52	0	30	36	65	30	1	91	36	2	3
131	0	1	1	2	1	0	1	81	3120	1	120	26	3380	20	0	0	0	2	2
131	0	1	1	4	1	1	1	112	3780	1	30	63	5040	10	1	64	70	2	2
131	0	1	1	4	1	1	1	112	5040	1	60	60	5040	20	0	64	56	2	2
131	1	1	1	4	1	1	1	185	194	0	120	109	210	20	0	208	95	3	3
132	0	1	1	4	1	1	1	122	4200	1	30	77	6720	20	0	72	52	2	1
132	0	1	1	2	1	1	1	90	48	0	30	85	47	10	0	156	65	2	2
132	0	1	1	2	1	1	1	90	36	0	30	89	40	30	0	120	50	2	1
132	0	1	1	2	1	0	1	177	3780	1	30	127	5040	10	1	0	0	2	1
132	0	1	1	2	1	0	1	177	5040	1	60	124	5040	20	0	0	0	2	2
132	1	1	1	4	1	1	1	167	194	0	30	104	198	10	0	208	123	3	3
133	0	1	1	3	1	1	1	189	4200	1	30	78	6720	20	0	132	132	2	2
